intent_id,strategy_decision_id,signal_close_utc,decision_time_utc,execution_time_utc,split,strategy_reason,target_weight,pre_trade_equity_cad,requested_delta_cad,rebalance_band_cad,outcome,trade_id,remaining_btc_after_attempt
intent_0291c76ecb568c67428362df,c75769878d4005d1a760fecd4c47817e7548c4415d4406c4ccd68ee35341569e,2024-01-07T00:00:00Z,2024-01-07T00:15:00Z,2024-01-07T00:18:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_d534d0a423ccf8ca7f897962,bd16d8174470db31003310f84dc4972f52e7bc8bb6f2736590be301f3ae9a742,2024-01-08T00:00:00Z,2024-01-08T00:15:00Z,2024-01-08T00:16:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_10b96edb7596850c42df0457,f8400990098e0eb1f136fb8fcf24c40daa7f75808f4a178b0bab83413b121c9b,2024-01-09T00:00:00Z,2024-01-09T00:15:00Z,2024-01-09T00:16:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_a0c54bc2c779d4d98670eb7f,46596d1c10ff3bcfd9556f675ac29b786d0e23837d4b50cfc7359f1f6b64f36c,2024-01-10T00:00:00Z,2024-01-10T00:15:00Z,2024-01-10T00:17:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_adb4f117e09c3f6043d60b94,6823c4cefd2f9e078ca4e8934c8f73e114520d688a8cd80215ba45c7666371ce,2024-01-11T00:00:00Z,2024-01-11T00:15:00Z,2024-01-11T00:17:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_070d404a3684cbcef23c849b,d5f357ee91ca0934bbdd4e4fe89ccb0eb6acf6217069da1b174d17998994365e,2024-01-12T00:00:00Z,2024-01-12T00:15:00Z,2024-01-12T00:16:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_682f81af1c9ee939f0dd2a1f,c957fdf713ff593c85163f2de2abd26a465b21a587a5532445d42422b2f96fcb,2024-01-13T00:00:00Z,2024-01-13T00:15:00Z,2024-01-13T00:16:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_c7125993bb646aea53279471,10455def2f38857db31a17e102d88cf948832297cc5f46e994c50d1bd319e107,2024-01-14T00:00:00Z,2024-01-14T00:15:00Z,2024-01-14T00:18:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_d478241ba0d231b243e8278f,028073d7f0f17afe56c654a7083aeeea1a14b550f19008305d7e8c45eedb918c,2024-01-15T00:00:00Z,2024-01-15T00:15:00Z,2024-01-15T00:16:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_2d097f10e93dd087b34c2431,d94e4c8611ea08bd6e4d440ad184e86f0fe29e02a655e4c46cb8985960a1f84f,2024-01-16T00:00:00Z,2024-01-16T00:15:00Z,2024-01-16T00:18:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_3f8af4b293bcbb86a39821c0,2eb7447b99b86b0a2e67d5a0c1719877ca4447539eb4d4b13fe8a088c92f1466,2024-01-17T00:00:00Z,2024-01-17T00:15:00Z,2024-01-17T00:18:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_2fb349f2afc80875c22b017a,76cf82856a86778d9a7e6a5eb896269c73fc367db521f0f092e937cd70865a4a,2024-01-18T00:00:00Z,2024-01-18T00:15:00Z,2024-01-18T00:16:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_7d7afa01bff88c32812b94a6,0a54d2896a730290445474dbed9ba729423a08ac49b91b42553a98ce22762a12,2024-01-19T00:00:00Z,2024-01-19T00:15:00Z,2024-01-19T00:16:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_b74437ad19fde247ca638dba,14da6b552074b2b08c6169a37debfef58862a72a8e4da98350d996f15d6dab53,2024-01-20T00:00:00Z,2024-01-20T00:15:00Z,2024-01-20T00:17:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_18045e95c5c285aa548a5047,97fd269f9332b5a974bd531b050ee2b79ff210382e6b35ff0838a9808faecc8f,2024-01-21T00:00:00Z,2024-01-21T00:15:00Z,2024-01-21T00:18:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_6c995926fcfd23e696f2e6c6,0ac55bc6b93fe411a1b367a0139d7c23601398a3f3621b911e36c01ad8623363,2024-01-22T00:00:00Z,2024-01-22T00:15:00Z,2024-01-22T00:17:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_18e76d45a4968344bf6c9eab,199c8c60a2716a8d2918c9357e21838f71258c760650baff35b2ab040302ef6b,2024-01-23T00:00:00Z,2024-01-23T00:15:00Z,2024-01-23T00:16:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_de9c6a0f46cf67c05a3f1f49,13a99e9dd2fa1db645d841891af6425b41a71ec9fa683780e7a5b2e58deffa5a,2024-01-24T00:00:00Z,2024-01-24T00:15:00Z,2024-01-24T00:16:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_fdf6d2785b3cc764eb068c29,88decb4011193389b814d43b3929c4c3ea94861151cf10b966ca789034ee0360,2024-01-25T00:00:00Z,2024-01-25T00:15:00Z,2024-01-25T00:18:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_35ddeb4cf39f77ad04638c42,fe952647c7b929430cce0d0b0e254d6ff1c3d9baeac35a119be3ac041237daea,2024-01-26T00:00:00Z,2024-01-26T00:15:00Z,2024-01-26T00:18:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_9ad201d170c8fac59990b858,bcd59ea75b9a0490abff1b6951e79b28463c438859f3c5fc016ae1cbffcde577,2024-01-27T00:00:00Z,2024-01-27T00:15:00Z,2024-01-27T00:16:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_67acf6a0d14a1c9e93af2c0c,ca820da18a4fc7374649d5484b945293a4d0e4fbbfca1c5a636d82cc97dc0620,2024-01-28T00:00:00Z,2024-01-28T00:15:00Z,2024-01-28T00:16:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_01e8f9ea8848e24feceb48b6,848c34c89c39dadb472232a801de9378c020423f77413f996df14ba433393531,2024-01-29T00:00:00Z,2024-01-29T00:15:00Z,2024-01-29T00:17:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_f825772c04eb0a84bda11bef,4e3711ab6d42ad63ed8d0efe162c4c0a96a4edb3c15361cae40de27bc65aa01f,2024-01-30T00:00:00Z,2024-01-30T00:15:00Z,2024-01-30T00:18:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_5ea1f7690e9de2640f01217b,5a949254adf881d932e0c384179a932ce07c1cefc9c7e760e815396e6a33b8d5,2024-01-31T00:00:00Z,2024-01-31T00:15:00Z,2024-01-31T00:17:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_ad4bb8b4274bcf6dfb81e53c,17835fcab1aa96b4dc59703e84c14761a0c815e08b6128bbf4b19e0850319e1a,2024-02-01T00:00:00Z,2024-02-01T00:15:00Z,2024-02-01T00:18:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_ae8e47e6ba4c46f6d9a1bcc2,66170a8f59a64e72dbcf21b788796adc5e60ccd834aa4af80fac8e6ad5b68f77,2024-02-02T00:00:00Z,2024-02-02T00:15:00Z,2024-02-02T00:16:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_eddf5a455f3bd22784343232,7357effbbf5f38ce0a3f64f63c235f3816a02b966ce31874b6eb8f4526235b89,2024-02-03T00:00:00Z,2024-02-03T00:15:00Z,2024-02-03T00:17:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_0e0d6ed49a9bd2e3d31244a9,f5472dc03667a3e5d598456b5f81ef74aebec52fc3219e1724b7be688f553ce6,2024-02-04T00:00:00Z,2024-02-04T00:15:00Z,2024-02-04T00:18:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_8bfbbf348b74dc4e965d6249,de918d36e0e264c201c5fdaf6e7edc5c816f8ba26c667644254cbc896d859635,2024-02-05T00:00:00Z,2024-02-05T00:15:00Z,2024-02-05T00:16:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_e4f18594cd5edcd650b7f429,0e0e09df6041674400198b3f992b05b33a8242893f825ad2bdce160504f97b17,2024-02-06T00:00:00Z,2024-02-06T00:15:00Z,2024-02-06T00:16:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_3898115790c3ef6b52eb802a,7db5e09b09c3cbdb18b7453f73132e51a84a50e2a02c15632a64300d67e9a45d,2024-02-07T00:00:00Z,2024-02-07T00:15:00Z,2024-02-07T00:17:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_ca802e3724af044f1640b6d4,08a4262fe7a6ca9f6b893a4ecc1f56f673f889f194c8ac49d5ea5612a035539b,2024-02-08T00:00:00Z,2024-02-08T00:15:00Z,2024-02-08T00:16:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_db69321ffb32101fe79ae59e,863ec03ea4dfd46ae178c287c86d39ff33ffcc654573194989f1ad7851e3a84a,2024-02-09T00:00:00Z,2024-02-09T00:15:00Z,2024-02-09T00:16:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_d51d8a4841a67d164afab1f6,d94c6074662be841591b54718a3ae5b87896c40971c3d04c5e979998a360b331,2024-02-10T00:00:00Z,2024-02-10T00:15:00Z,2024-02-10T00:16:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_e5c72f38f5a098ddf09e1c82,d6084d7a3b5a5d344dea87aff13e333bfc3d1529e76b1d209fddf73d0e290518,2024-02-11T00:00:00Z,2024-02-11T00:15:00Z,2024-02-11T00:18:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_45e374398b05ed3c0c120489,96843d2055d50efa852cabd2b8b1a9f2bbbe93daf64f82aadbc1fedae8d43ef6,2024-02-12T00:00:00Z,2024-02-12T00:15:00Z,2024-02-12T00:16:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_02ebe1a5f9d57e09de0e996c,d52b0c37f0ceef45f339c390ed541b8b45c5982f7524099c77aef3988a610cbd,2024-02-13T00:00:00Z,2024-02-13T00:15:00Z,2024-02-13T00:17:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_6b70bbd5413987e130fdc6a5,2f47a2d71c4945c65b64721385a3cb9e23817a9d4f26ab8964de0c0463823912,2024-02-14T00:00:00Z,2024-02-14T00:15:00Z,2024-02-14T00:16:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_aed643f27d331868851c66e4,3c0b8eeb87d7c5c7beb7c20fbcf85aa0f6b8d0c5f8503a994aff2be286ac1098,2024-02-15T00:00:00Z,2024-02-15T00:15:00Z,2024-02-15T00:17:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_b21999597c6795fa880269a3,cacda17c05aa77e83c3f8d3a7d9d6d3f3b445196e18844112d59d001e906a42e,2024-02-16T00:00:00Z,2024-02-16T00:15:00Z,2024-02-16T00:16:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_bc5fb727f42ac9dfabe9998c,030fa4d42d0fe1ed06aece0bf19249c1549dbff8f0d23102cd3d92d536d274e5,2024-02-17T00:00:00Z,2024-02-17T00:15:00Z,2024-02-17T00:16:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_8d203eced32e95148ea6a09e,cec82d492a4df00a5c246da0a65d3429c7d3f109da434ac34ef9e81041619a83,2024-02-18T00:00:00Z,2024-02-18T00:15:00Z,2024-02-18T00:18:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_d065aef045dc82971eea63a3,f382bc950dbdb28100c47c9817ea9545465f645c16c17eb33a2fc0520d466aff,2024-02-19T00:00:00Z,2024-02-19T00:15:00Z,2024-02-19T00:16:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_300fcf1ea9492214a3e2b0e5,ae88faf32e7dd7e8bae6ff2ebf8c94f640032dde53e2d17ab643d26d635ae32d,2024-02-20T00:00:00Z,2024-02-20T00:15:00Z,2024-02-20T00:17:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_e88229e0005fca0c6b53bd99,e920036424746a287020e46821e24f1a34708fa433283af87dfcdc01ca044bef,2024-02-21T00:00:00Z,2024-02-21T00:15:00Z,2024-02-21T00:16:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_7e7899765c2df5146303fe36,3ceb7bd3380d17fa52b91508d70c03bd6311d0867b0ce8260b9ce03c6b4fac96,2024-02-22T00:00:00Z,2024-02-22T00:15:00Z,2024-02-22T00:18:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_aac85b881542b541e26fecf1,2e14de43822bed495c0fa91dcfc37cd327819fef09aa6486ff37c5e4d15d246a,2024-02-23T00:00:00Z,2024-02-23T00:15:00Z,2024-02-23T00:18:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_9cee47d20b112334f8319a06,4485fc20fe7fcddc5f78bb7d866a94d2e8ea9cf79a67203eda15d8dc4dac4925,2024-02-24T00:00:00Z,2024-02-24T00:15:00Z,2024-02-24T00:16:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_1ffe1eb8df1fed77fe912150,9f7c05e8e8e96415c0f6ec9732520163843c6b5479940581cbd61cf5af29c8b8,2024-02-25T00:00:00Z,2024-02-25T00:15:00Z,2024-02-25T00:17:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_2092fec920571e19605fcaa5,e11026cf85100502f231ed29b0f7eb977ff8d4796a43e6744ca85ec35cb01267,2024-02-26T00:00:00Z,2024-02-26T00:15:00Z,2024-02-26T00:18:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_37af3497511ea3693f76bce6,db291ae054516a255d715931026a4f4597b6cbbe1fb740f43a91c07ec1dcfa03,2024-02-27T00:00:00Z,2024-02-27T00:15:00Z,2024-02-27T00:16:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_8529025268453b50784a3f89,2ff2892240ea9790aa2aa96023de01433c2efd807e4f89173f22de905084426b,2024-02-28T00:00:00Z,2024-02-28T00:15:00Z,2024-02-28T00:16:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_d3fa3d9b81f421c3ec272ae9,073580f8d78c25128af6b24eb362802c92bcb2cc5ed64621790bb32d8fb0f8ec,2024-02-29T00:00:00Z,2024-02-29T00:15:00Z,2024-02-29T00:16:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_e75cf189104a03272f378760,2b605a3de028302811954c90b069a33078c9073f7552d449da07f00b9eb8a37a,2024-03-01T00:00:00Z,2024-03-01T00:15:00Z,2024-03-01T00:17:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_22e0df2d83bd1494692db818,bd5105fa24635ac146b4fb2789abb82470affc6fba86c695d7921caf9b01526e,2024-03-02T00:00:00Z,2024-03-02T00:15:00Z,2024-03-02T00:16:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_8738165d4e5263a327e220a4,b7734a3d9bc4a120c8d0e79d9081ba20c8715b9afd8ccff8c9ccee01a7da0acc,2024-03-03T00:00:00Z,2024-03-03T00:15:00Z,2024-03-03T00:17:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_40e4143f8c038f1dd66c77bd,beb5fa00209a80d68843087e892ec3861ae1925e842040e9780a478361fad403,2024-03-04T00:00:00Z,2024-03-04T00:15:00Z,2024-03-04T00:16:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_890c00766bb905b2ae434f6b,f51745adb079a343c0e58ec95f656994295115d91379a4942ed59c566d1b132d,2024-03-05T00:00:00Z,2024-03-05T00:15:00Z,2024-03-05T00:17:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_aecfd88998abafc3bde7aee8,e401b744c0fbe39dc93c9b2c3813f7d06ce72c09194a43589cdae3ec51b0d1bb,2024-03-06T00:00:00Z,2024-03-06T00:15:00Z,2024-03-06T00:16:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_278043f1fc37466812a2ec90,46bc14271995a5ae7f3d63b04042a46053c01897cb4e655be9c9ab458d1ab379,2024-03-07T00:00:00Z,2024-03-07T00:15:00Z,2024-03-07T00:16:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_767699e0e494d468a0c11b5e,26b77ff01d1f714f25da5189cd4c55a9cda12a1a44eda1fbb89ddb1b22a57519,2024-03-08T00:00:00Z,2024-03-08T00:15:00Z,2024-03-08T00:18:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_42740229dba0af5664ff27d7,cd4ad4e37f8496dd3284a9539437b7172b555bf9274bcef5339a83574a92e32e,2024-03-09T00:00:00Z,2024-03-09T00:15:00Z,2024-03-09T00:18:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_55f0ac075973f4fa87ad6dcb,d996a63ff11c3979dc9021b707d6176da0b26ff63f4b8c9517f04c21852e96db,2024-03-10T00:00:00Z,2024-03-10T00:15:00Z,2024-03-10T00:18:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_a12b5d5bae8a731ea20832b1,855b76f8f08b4b429d6c50779fe8d478be2e7c540f0d6fccd502b500424fd67a,2024-03-11T00:00:00Z,2024-03-11T00:15:00Z,2024-03-11T00:16:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_d153417f215d278d115958c5,b29a8f4e2cf12d0b239dc3da7dbcbce36b35bb873a9a36213f82c7e97c507c51,2024-03-12T00:00:00Z,2024-03-12T00:15:00Z,2024-03-12T00:16:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_196b5ab8ac031974be62f854,25255ec04254e961d939d03a5d1a2b1937b22f65d83b8e8e10b0c737558eda06,2024-03-13T00:00:00Z,2024-03-13T00:15:00Z,2024-03-13T00:18:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_e9f5397d5e3415345304f935,df9d42d51ddd75d4bb3a55cf642ab31649272d8689b737ba0809247a973ed8f0,2024-03-14T00:00:00Z,2024-03-14T00:15:00Z,2024-03-14T00:17:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_7c39c8283b60ae9790a121c4,6626eb31560885cdf6ddf5c3f49560f2839050e391245760e9b48db08e01fda4,2024-03-15T00:00:00Z,2024-03-15T00:15:00Z,2024-03-15T00:17:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_3ba6e14e1384405d046a3698,12b4a4b0c1e35b7db6d54d3b89afcf5d7b144aa21b3c2af31951ddb42204135e,2024-03-16T00:00:00Z,2024-03-16T00:15:00Z,2024-03-16T00:17:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_cd00347cc9802682578f8f76,462c5c2f1806afebe14d457658c3f6ad444e3157f44c3c0d9f426321653a2290,2024-03-17T00:00:00Z,2024-03-17T00:15:00Z,2024-03-17T00:18:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_d0bc209b9dc222cf105e5a40,776279689a9bd7a10c1a476d7739ef62e195acb0547ed411d76ae37cfcc3ca80,2024-03-18T00:00:00Z,2024-03-18T00:15:00Z,2024-03-18T00:16:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_c14a1de59f7a1010fda882d5,cf10fd258f718d81d68a7ba2010907e8dd77ac5df8c383169910483b34609fda,2024-03-19T00:00:00Z,2024-03-19T00:15:00Z,2024-03-19T00:16:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_14d0422ba73ddb7b04e25eb8,9aba830e0e88e881e29a2f01b5cd7ab6c30aabe10246f77f0567ad5d0c544de8,2024-03-20T00:00:00Z,2024-03-20T00:15:00Z,2024-03-20T00:16:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_4c4ca761420d47c902582908,6a5f7b257f230052c1f3901c55083b53e7a4eff8186c15cf24d9acca596a6a2c,2024-03-21T00:00:00Z,2024-03-21T00:15:00Z,2024-03-21T00:17:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_bf37ce4c5c4ed0a8d895fb65,cf58874244de5485f88993aae8fd703c3cc3e69a8269dad1ed30155ed7d4c405,2024-03-22T00:00:00Z,2024-03-22T00:15:00Z,2024-03-22T00:18:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_6668ea75007f614a5a151170,1f793ec10acb8a849ecbe176db331ad05910aadf06bae8bdd5e904b5ffa2f83a,2024-03-23T00:00:00Z,2024-03-23T00:15:00Z,2024-03-23T00:17:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_a86859dd0ca6f2c484fbb616,a7a9e068612e1c5351854ff2c8820eb6bd505cc027d3fecd5c44d4e19e8ebc86,2024-03-24T00:00:00Z,2024-03-24T00:15:00Z,2024-03-24T00:16:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_dad0401e1d9c685b2d4da0a0,a0feb9c8c14517c26baf8a0efc41d06ea2aad5ef24d6f24eccd6134d5fda7363,2024-03-25T00:00:00Z,2024-03-25T00:15:00Z,2024-03-25T00:16:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_5dee773980d07a104b97a8e9,e3723f16fc06afe31ef313a8261574776b9ebf1da7ce417d53b1d725f522e365,2024-03-26T00:00:00Z,2024-03-26T00:15:00Z,2024-03-26T00:16:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_3c3274ab2c748df91cb84fb9,8c5d3ffe00ceda6f9f53e017cb3e3ed0b42988dbc7e71d67f3143a1d222b4f57,2024-03-27T00:00:00Z,2024-03-27T00:15:00Z,2024-03-27T00:18:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_2ce1e6071cf9fc033a2c77f7,63eb5196295402f418afefe30db27ed6c96bc248d299b5df961e23c148233f12,2024-03-28T00:00:00Z,2024-03-28T00:15:00Z,2024-03-28T00:16:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_a07beafbcd8876c37eccd2df,797a2ebbe33442cd3ed395216cf696143cb33e61ef60e783bb4db5e7bf30be6a,2024-03-29T00:00:00Z,2024-03-29T00:15:00Z,2024-03-29T00:16:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_e49ee001def6d548376b85a2,1aaea42906b0360ffd135887c1c276889e0229f9826584068a4d840277d85a55,2024-03-30T00:00:00Z,2024-03-30T00:15:00Z,2024-03-30T00:18:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_662391ea2d4ca50ef4f98df5,1f901cb1dec286c5a4142a214e72cb5a3077d409d548e5ac254640b8aae7156b,2024-03-31T00:00:00Z,2024-03-31T00:15:00Z,2024-03-31T00:17:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_b1e149fb6f8aafef25780f62,fd3f6c15bd243cb217ee4f83e4bcc4bada103a9106d5235f6a5cd04db834b0e7,2024-04-01T00:00:00Z,2024-04-01T00:15:00Z,2024-04-01T00:16:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_252f8f4d127c08e3e41b627c,dce05d924378f93c9dce40aae7784eff2fae274831bea690af88ab1b90e1b121,2024-04-02T00:00:00Z,2024-04-02T00:15:00Z,2024-04-02T00:17:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_10399a11e343a1d0ed0d43fd,f7422eea96ae40d9a0545dc36e714d445cc1314d5d957bfba38291247b6d2155,2024-04-03T00:00:00Z,2024-04-03T00:15:00Z,2024-04-03T00:16:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_0cdad9b70271515f7a61b2c1,d3ca906679370e500e4afd80b6f1d7b1e32c8e0f2dd07fc91979f53596ef7ed7,2024-04-04T00:00:00Z,2024-04-04T00:15:00Z,2024-04-04T00:16:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_29bc15e5802a5726837d137b,77e1e115055678cb2c3fa87b2e4dc7d6ff8312c2afa7855bd91769bbe5d17c4a,2024-04-05T00:00:00Z,2024-04-05T00:15:00Z,2024-04-05T00:16:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_2a76075a65c7ca3d01c54741,ede6465cc6f4f94c8b7fa27ae73a60098d234d112a04519c383a0e8b741808d3,2024-04-06T00:00:00Z,2024-04-06T00:15:00Z,2024-04-06T00:17:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
intent_c9b20bb27aa6bb3294c49d05,627d7896eb10e4adb994d8c925311443ec9b94e7d44fd79162d601001c04b5e8,2024-04-07T00:00:00Z,2024-04-07T00:15:00Z,2024-04-07T00:16:00Z,validation,long_signal,0,1225.27204548952,0,61.263602274476,no_action_disarmed,,
